Company,TypeName,Inches,RamGB,OpSys,WeightKG,Price,GHz,CpuBrand,CpuVersion,MainMemory,SecondMemory,MainMemoryType,SecondMemoryType,TouchScreen,Resolution,PanelType,GpuBrand,GpuVersion
MSI,Gaming,15.6,8,Windows 10,2.2,696.26304,2.5,Intel, Core i5 7300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Lenovo,Gaming,15.6,4,Windows 10,2.4,638.72064,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Acer,Gaming,17.3,16,Windows 10,4.2,1469.8886400000001,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Gaming,15.6,8,Windows 10,2.62,629.7696000000001,2.5,Intel, Core i5 7300HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Asus,Gaming,15.6,8,Windows 10,2.24,856.10304,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX1060
Vero,Notebook,14.0,4,Windows 10,1.22,129.726144,1.1,Intel, Celeron Dual Core N3350 ,32.0,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics 500
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1259.5392000000002,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.08,613.1462399999999,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,AMD, Radeon R7 M460
Apple,Ultrabook,12.0,8,Mac OS X,0.92,744.8543999999999,1.2,Intel, Core M ,512.0,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 5300
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,1489.7087999999999,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 620
Asus,Notebook,14.0,4,Windows 10,1.63,191.16863999999998,1.1,Intel, Celeron Dual Core N3350 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 500
Dell,Notebook,15.6,8,Windows 10,1.95,517.8816,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,862.4966400000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Windows 10,2.0,472.48704,2.0,Intel, Core i3 6006U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R5 M420X
HP,Workstation,15.6,8,Windows 10,3.14,1320.2144640000001,2.8,Intel, Core i7 7700HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, Quadro M2200
Asus,Notebook,15.6,8,Windows 10,2.37,702.65664,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Ultrabook,13.3,8,Windows 10,1.29,958.4006400000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Windows 10,2.06,1118.24064,2.5,Intel, Core i5 7300HQ ,256.0,0.0,SSD,None,1,3840x2160,Without,Nvidia, GeForce GTX 1050
Dell,Netbook,11.6,4,Windows 10,1.63,475.68384000000003,1.1,Intel, Pentium Quad Core N4200 ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 505
HP,Netbook,12.5,8,Windows 10,1.26,888.07104,2.6,Intel, Core i5 7300U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,15.6,4,Windows 10,2.1,498.7008,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,2.04,402.15744000000007,2.5,AMD, A12-Series 9700P ,2000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7 Graphics
Dell,Gaming,15.6,16,Windows 10,2.62,1073.48544,2.8,Intel, Core i7 7700HQ ,512.0,0.0,SSD,None,0,3840x2160,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,4,Windows 10,2.4,389.37024,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920M
HP,Gaming,17.3,12,Windows 10,3.74,1118.24064,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,AMD, Radeon RX 580
MSI,Gaming,17.3,16,Windows 10,2.9,1544.0544,2.8,Intel, Core i7 7700HQ ,512.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Samsung,Ultrabook,13.3,8,Windows 10,0.81,958.4006400000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Windows 10,1.98,614.42496,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GT 940MX
Dell,Notebook,15.6,8,Windows 10,2.18,504.97292160000006,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R5 M420
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1188.57024,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Razer,Ultrabook,12.5,16,Windows 10,1.29,1150.20864,2.5,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,3840x2160,IPSPanel,Intel, HD Graphics 620
HP,Netbook,11.6,4,Chrome OS,1.23,246.15359999999998,1.6,Intel, Celeron Dual Core N3060 ,16.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Dell,Gaming,17.3,16,Windows 10,4.36,1601.6095872,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Notebook,14.0,4,Windows 10,1.76,482.71680000000003,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,4,Windows 10,2.1,313.222464,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Toshiba,Ultrabook,14.0,4,Windows 10,1.25,696.9024,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,1597.76064,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
MSI,Gaming,15.6,8,Windows 10,2.4,766.5926400000001,2.5,Intel, Core i5 7300HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,1198.8,2.5,Intel, Core i5 7200U ,256.0,0.0,FlashStorage,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Toshiba,Notebook,14.0,4,Windows 10,1.75,319.04064,2.1,Intel, Pentium Dual Core 4405U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 510
Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,868.25088,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,14.0,4,Windows 10,1.76,374.0256,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Acer,Netbook,11.6,4,Chrome OS,1.35,226.97280000000003,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,IPSPanel,Intel, HD Graphics 400
Acer,Notebook,14.0,8,Windows 10,1.5,395.76384,2.4,Intel, Core i3 7100U ,128.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Ultrabook,14.0,16,Windows 10,1.1,1342.01664,2.6,Intel, Core i7 6600U ,512.0,0.0,SSD,None,0,2560x1440,IPSPanel,Intel, HD Graphics 520
Asus,Notebook,15.6,4,Linux,2.1,331.82784,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920
Lenovo,Notebook,14.0,8,Windows 10,1.7,758.28096,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,14.0,8,Windows 10,1.32,1054.944,2.6,Intel, Core i5 7300U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Gaming,15.6,16,Windows 10,3.21,1773.9874368,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Asus,Gaming,17.3,16,Windows 10,2.9,1546.61184,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Toshiba,Notebook,15.6,4,Windows 10,2.0,427.73184000000003,2.4,Intel, Core i3 7100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,14.0,4,Chrome OS,1.5,207.792,1.6,Intel, Celeron Quad Core N3160 ,16.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Asus,Notebook,15.6,8,Windows 10,2.3,377.2224,2.5,Intel, Core i5 7200U ,128.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Gaming,17.3,16,Windows 10,2.73,1150.20864,2.6,Intel, Core i7 6700HQ ,512.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Gaming,17.3,32,Windows 10,4.42,1964.6829504000002,2.8,Intel, Core i7 7700HQ ,512.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
HP,Notebook,17.3,8,Windows 10,2.63,581.8176000000001,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,8,Windows 10,2.18,456.4966464,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Ultrabook,14.0,8,Windows 7,1.54,1195.6032,2.5,Intel, Core i7 6500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 10,2.18,472.48704,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R5 M420
HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,393.20640000000003,1.1,Intel, Celeron Dual Core N3350 ,32.0,0.0,FlashStorage,None,1,1366x768,Without,Intel, HD Graphics 500
Asus,Ultrabook,13.3,8,Windows 10,1.45,655.98336,2.3,Intel, Core i5 6200U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 940M
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,1455.82272,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
HP,Ultrabook,14.0,8,Windows 10,1.54,938.58048,2.5,Intel, Core i7 6500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,1.86,191.16863999999998,1.6,Intel, Celeron Dual Core N3060 ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 400
Asus,Gaming,15.6,16,Windows 10,2.1,1214.14464,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Notebook,17.3,8,Linux,2.83,553.0464,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R7 M445
Lenovo,Ultrabook,14.0,8,Windows 10,1.96,1216.70208,2.8,Intel, Core i7 7700HQ ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GT 940MX
Asus,Notebook,15.6,8,Windows 10,2.3,503.17632000000003,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 930MX
Dell,Notebook,15.6,8,Windows 10,1.9,604.1952,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Notebook,15.6,4,Windows 10,2.0,287.07264000000004,1.1,Intel, Pentium Quad Core N4200 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 505
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,1636.12224,2.8,Intel, Core i7 7600U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,13.3,8,Windows 10,1.62,414.94464000000005,2.3,Intel, Core i5 6200U ,1000.0,0.0,HDD,None,1,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,4,No OS,2.2,299.85984,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,8,Windows 10,2.3,543.8779776,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,15.6,8,Windows 10,1.84,862.4966400000001,2.6,Intel, Core i5 7300U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R7 M465
Toshiba,Notebook,13.3,4,Windows 10,1.05,821.5776000000001,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Gaming,15.6,8,No OS,2.5,650.2291200000001,2.5,Intel, Core i5 7300HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Dell,Ultrabook,13.3,16,Windows 10,1.29,1432.1664,2.5,Intel, Core i7 7660U ,512.0,0.0,SSD,None,1,3200x1800,Without,Intel, Iris Plus Graphics 640
HP,Notebook,15.6,4,Windows 10,2.07,581.8176000000001,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,700.0992,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1246.752,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Notebook,14.0,8,Windows 10,1.56,576.70272,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Workstation,15.6,8,Windows 10,2.23,1136.78208,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, Quadro M620
Lenovo,Notebook,15.6,4,Windows 10,2.38,674.5248,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,No OS,2.2,306.25344,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R5 M430
Toshiba,Notebook,15.6,8,Windows 10,2.0,887.43168,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,13.3,4,Windows 10,1.44,469.92960000000005,2.4,Intel, Core i3 7100U ,180.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Samsung,Ultrabook,15.0,16,Windows 10,1.23,1182.1766400000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
Dell,Ultrabook,12.5,8,Windows 10,1.6,1080.5184,2.8,Intel, Core i7 7600U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Notebook,15.6,4,Linux,2.0,255.09824640000002,1.1,Intel, Pentium Quad Core N4200 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 505
Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,597.8016,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 940MX
Dell,Notebook,15.6,4,Windows 10,2.18,583.416,2.5,Intel, Core i5 7200U ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce 940MX
HP,Notebook,15.6,4,Windows 10,2.04,536.42304,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1086.912,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,437.833728,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,1,1366x768,Without,Intel, HD Graphics 620
Asus,Notebook,14.1,4,Windows 10,1.65,222.49728,1.1,Intel, Celeron Dual Core N3350 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 500
Lenovo,Notebook,15.6,8,Windows 10,2.2,427.73184000000003,2.5,Intel, Core i7 6500U ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 940MX
Dell,Notebook,15.6,4,Windows 10,2.2,235.92384,1.6,Intel, Pentium Quad Core N3710 ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,1150.20864,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,15.6,4,Linux,2.18,291.356352,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M420X
Asus,Gaming,17.3,12,Windows 10,2.2,875.8592639999999,2.5,Intel, Core i5 7300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Acer,Netbook,11.6,4,Chrome OS,1.25,189.88992,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,IPSPanel,Intel, HD Graphics 400
Lenovo,Notebook,17.3,4,Windows 10,2.8,242.31744,2.2,AMD, A4-Series 7210 ,500.0,0.0,HDD,None,0,1600x900,Without,AMD, Radeon R3
HP,Notebook,14.0,4,Windows 10,1.95,808.7904,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,894.46464,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
Samsung,Ultrabook,15.0,8,Windows 10,1.17,1086.2726400000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1150.20864,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
MSI,Gaming,17.3,16,Windows 10,2.43,1693.66464,2.6,Intel, Core i7 6700HQ ,512.0,2000.0,SSD,HDD,0,3840x2160,IPSPanel,Nvidia, GeForce GTX 1060
Toshiba,Notebook,13.3,8,Windows 10,1.05,943.056,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Gaming,15.6,8,Linux,2.62,593.9654400000001,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050Ti
HP,Notebook,15.6,8,Windows 10,2.04,575.424,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,4,Windows 10,2.18,392.56703999999996,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M420X
Dell,Notebook,15.6,8,Windows 10,1.9,597.8016,2.6,Intel, Core i5 7300U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1287.0956159999998,1.3,Intel, Core i7 7Y75 ,512.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 615
Asus,Gaming,17.3,32,Windows 10,3.58,817.74144,2.7,Intel, Core i7 6820HK ,256.0,256.0,SSD,SSD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,1054.30464,1.3,Intel, Core i7 7Y75 ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 615
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,1310.04864,2.7,Intel, Core i7 7500U ,256.0,0.0,FlashStorage,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,15.6,8,Windows 10,1.95,1255.0572864,2.5,Intel, Core i5 7200U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
LG,Ultrabook,15.6,16,Windows 10,1.08,1342.01664,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Netbook,12.5,8,Windows 10,1.26,948.1708800000001,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Chrome OS,2.2,229.53024000000002,1.5,Intel, Celeron Dual Core 3205U ,16.0,0.0,FlashStorage,None,0,1920x1080,IPSPanel,Intel, HD Graphics
Lenovo,Notebook,15.6,8,Windows 10,2.6,504.45504,2.3,Intel, Core i5 6300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960M
LG,Ultrabook,14.0,8,Windows 10,0.98,1214.14464,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,14.0,8,Windows 10,1.6,770.4288,2.8,Intel, Core i5 7440HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Ultrabook,12.5,8,Windows 10,1.09,1982.016,1.2,Intel, Core M 6Y75 ,240.0,0.0,SSD,None,1,3840x2160,Without,Intel, HD Graphics 515
Lenovo,Notebook,15.6,6,Windows 10,2.2,504.45504,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 940MX
HP,Notebook,15.6,8,Windows 10,2.04,651.5014464,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
Acer,Notebook,15.6,4,Windows 10,2.4,319.04064,2.4,Intel, Core i3 7100U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Notebook,13.3,4,Windows 10,1.44,563.27616,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,13.3,8,Windows 10,1.49,613.7856,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
MSI,Gaming,17.3,16,Windows 10,2.7,1022.33664,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Dell,Gaming,15.6,16,Windows 10,2.6,862.4966400000001,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
MSI,Gaming,15.6,8,Windows 10,2.2,716.0256576,2.5,Intel, Core i5 7300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Dell,Notebook,15.6,4,Windows 10,2.18,437.9552064,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M420
HP,Ultrabook,15.6,8,Windows 10,1.84,829.2435264000001,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon R7 M365X
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1166.832,2.5,Intel, Core i5 7200U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,4,Windows 10,1.95,466.668864,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1054.944,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,15.6,8,Windows 10,2.31,744.8543999999999,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 10,2.18,452.7052416,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.95,734.62464,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,4,Windows 10,2.2,197.56224,1.1,Intel, Pentium Quad Core N4200 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 505
HP,Ultrabook,12.5,4,Windows 10,1.26,1009.54944,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,1.86,184.711104,1.6,Intel, Celeron Dual Core N3060 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 400
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1150.20864,2.2,Intel, Core i7 6560U ,1000.0,0.0,SSD,None,1,3200x1800,IPSPanel,Intel, Iris Graphics 540
Toshiba,Notebook,14.0,4,Windows 10,1.47,706.4928,2.3,Intel, Core i5 6200U ,128.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
HP,Netbook,12.5,8,Windows 10,1.26,1067.09184,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 10,2.18,357.146496,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.2,766.5926400000001,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Dell,Gaming,17.3,16,Windows 10,4.36,1763.3548799999999,2.7,Intel, Core i7 6820HK ,512.0,1000.0,SSD,HDD,0,2560x1440,Without,Nvidia, GeForce GTX 1080
